trial,chromosome,n_val,n_pos_val,auprc,scale_pos_weight,best_n_estimators
0,2,2225,83,0.08243047764470923,58.101898682883956,90
0,3,1550,73,0.08212270542752424,59.108903624561286,75
0,4,1515,67,0.11324715925309599,58.452940195135625,53
0,5,1450,58,0.058951145508354515,58.00306809824163,5
0,6,1655,66,0.06757094588778326,58.94880093727682,29
0,7,1355,69,0.12164784241503529,59.27933002204946,19
0,8,1200,51,0.16232662979700738,58.50592584101743,19
0,9,1080,44,0.15054598195982827,58.56732792017225,28
0,10,1155,50,0.08610207953176012,59.56274180324642,82
0,11,1320,71,0.15641412613589847,59.13323900981465,19
0,12,1400,54,0.07567396130718557,58.08146203137922,50
0,13,795,30,0.09749039887670426,58.27337569415468,31
0,14,930,36,0.20272300743717053,59.007183008123015,22
0,15,985,51,0.09660754289804456,59.67395049521202,43
0,16,1020,51,0.08592108365158435,61.01915551128789,6
0,17,1275,85,0.1607570274391883,60.743521072822695,17
0,18,635,30,0.09567829528029934,59.26787404909019,112
0,19,1205,58,0.1530726059670432,59.09985342516669,49
0,20,765,33,0.11931067610857019,58.42966198655041,163
0,22,590,19,0.05516526381078525,57.47566507129344,4
1,2,2225,83,0.10708587179646797,8.750872461376723,51
1,3,1550,73,0.15115212561082753,8.902539997418716,21
1,4,1515,67,0.13993710080433136,8.803743702627022,56
1,5,1450,58,0.0928567101501162,8.735987339528837,70
1,6,1655,66,0.1113643235259124,8.878426530752215,75
1,7,1355,69,0.2038651824572001,8.92820834393198,8
1,8,1200,51,0.14849005306896434,8.811724003441734,25
1,9,1080,44,0.100374156644797,8.820971924348413,10
1,10,1155,50,0.08971568781581216,8.97089370202746,88
1,11,1320,71,0.19062910132953706,8.906205210733223,58
1,12,1400,54,0.12063012317440008,8.747794446115437,19
1,13,795,30,0.09496015207869439,8.776699043462761,114
1,14,930,36,0.2099250624475763,8.887219600644725,17
1,15,985,51,0.11732078636619829,8.987643121616982,72
1,16,1020,51,0.15417762787160408,9.190247817796246,10
1,17,1275,85,0.17603428584280822,9.148733824765884,14
1,18,635,30,0.12295260017699777,8.926482931156148,42
1,19,1205,58,0.22388179877617004,8.901176924224078,70
1,20,765,33,0.13843251970182552,8.800237713337923,11
1,22,590,19,0.08231464624079238,8.656553848899602,17
2,2,2225,83,0.1383091712645234,14.532955223517225,45
2,3,1550,73,0.10957345180384637,14.784836109667483,112
2,4,1515,67,0.07822765841254473,14.620760797772101,12
2,5,1450,58,0.09796660125457819,14.508234853032258,41
2,6,1655,66,0.13178977839934794,14.74478982480906,161
2,7,1355,69,0.20482173996284753,14.827464651242675,113
2,8,1200,51,0.14176985308674867,14.634014031083671,45
2,9,1080,44,0.1728519271939421,14.64937245631962,23
2,10,1155,50,0.07854340799145156,14.898354085483591,92
2,11,1320,71,0.13809862121255664,14.790923089133756,9
2,12,1400,54,0.10258879344064971,14.527843429445605,23
2,13,795,30,0.09254562496070004,14.575846553803375,160
2,14,930,36,0.17360359044850848,14.75939285914525,13
2,15,985,51,0.10669500600231754,14.926170576466493,99
2,16,1020,51,0.15451647119217354,15.262645024087954,70
2,17,1275,85,0.14152435156735263,15.193700926853932,14
2,18,635,30,0.12180063480994943,14.824599183059481,147
2,19,1205,58,0.20037130870876274,14.782572394616045,52
2,20,765,33,0.2694278322887461,14.61493824858315,9
2,22,590,19,0.13752534893926727,14.37631619376057,68
3,2,2225,83,0.11367176341621861,8.4438755520801,64
3,3,1550,73,0.13145431870030574,8.590222308392866,24
3,4,1515,67,0.05772281109448747,8.49489197168534,3
3,5,1450,58,0.09026513522694976,8.42951262803843,49
3,6,1655,66,0.13928969589171114,8.566954787061729,62
3,7,1355,69,0.15377558190761273,8.61499016148892,49
3,8,1200,51,0.17225588308458378,8.502592308679736,211
3,9,1080,44,0.13309275022376785,8.51151579529163,25
3,10,1155,50,0.08447335634411673,8.656178037697266,107
